Survived,Pclass,Sex,SibSp,Parch,FamilySize,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Other,Title_Rev,Ticket_first_letter_2,Ticket_first_letter_3,Ticket_first_letter_4,Ticket_first_letter_6,Ticket_first_letter_7,Ticket_first_letter_X,Cabin_First_B,Cabin_First_C,Cabin_First_D,Cabin_First_E,Cabin_First_F,Cabin_First_N,Age,Fare
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.41686046186152775,-0.45714212526638004
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.3678637385286687,-0.4902797934380587
0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0371353136749923,-0.43700743807979686
0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2449747624498367,-0.5029485386158568
1,2,1,1,3,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8140447886262179,-0.18532384824750675
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8630415119590769,-0.49237782784290063
0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2449747624498367,-0.49237782784290063
1,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.8297671205037667,-0.397241430886295
0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2449747624498367,-0.4926295114327329
1,1,1,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.9960461967807112,3.6067927997556075
1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.2348590537070345,-0.5028639729296732
1,1,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9374050203086685,0.49925551609632224
0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.04504292011357013,-0.04438103794142432
0,3,0,1,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7574453301026568,-0.17626323901354432
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.3424969535119362,-0.5064721088735089
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.3424969535119362,-0.5024451714361923
1,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8630415119590769,-0.4974960653257301
0,3,0,4,1,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.6066765954549922,-0.06199888922968463
1,3,0,1,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-2.127221153902133,-0.23415046467497105
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.2191367218294857,0.9462455716384695
0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2449747624498367,-0.49237782784290063
0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.0117685286582598,-0.12491978668775715
0,3,1,8,2,11,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.861743429094091,0.7519458402879414
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2449747624498367,-0.030371322596999754
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.3424969535119362,-0.4894421904510968
0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6985921633823451,-0.3866707201133388
1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.4422272468782604,-0.1263453225405672
1,3,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.10368409658561291,-0.4735861242916626
0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.029320588236021388,-0.5028639729296732
0,3,1,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.029320588236021388,-0.1621689579829361
0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3267746216343875,-0.3866707201133388
1,2,1,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.10368409658561291,-0.11988611489111134
1,1,0,1,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.3835860704062175,1.7677408088510642
1,3,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.170351988744896,-0.47694056317694733
1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.19376993681275317,-0.5079822104125026
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.10368409658561291,-0.4918744606632361
0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6985921633823451,-0.6484216535389205
0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8630415119590769,-0.4918744606632361
0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6985921633823451,-0.3866707201133388
1,1,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25241111328479593,0.4207302360686478
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.2681334451623447,-0.4896093083547455
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6985921633823451,-0.1621689579829361
0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.401138129983979,-0.43700743807979686
0,3,1,4,2,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.7554036121541752,-0.01870931177853076
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.06650234241081715,-0.4863374216869257
0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2449747624498367,-0.6484216535389205
0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.4912239702111193,-0.4888542575852486
0,2,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.10368409658561291,0.09664633805084172
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9960461967807112,-0.5185529211854588
0,3,0,3,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.457949578755809,-0.08666388103324908
1,1,1,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.665317771927035,1.2341715984066093
1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.19376993681275317,-0.47400492578514347
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6242286550327536,-0.6484216535389205
1,3,1,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.19376993681275317,-0.397241430886295
0,3,0,4,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.052857645552541,0.1506737441786005
0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2449747624498367,-0.5084855775921673
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2449747624498367,0.48910360681684706
1,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-2.127221153902133,0.09664633805084172
1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2449747624498367,-0.49237782784290063
1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.40895285542295,0.962353321387736
1,3,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.0861320370078515,-0.3573908580066095
1,2,0,1,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.1398629503215636,-0.2708962687904854
0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2449747624498367,-0.5028639729296732
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.4912239702111193,-0.4902797934380587
0,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.8630415119590769,-0.48130374989027985
1,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6985921633823451,1.0259447039291216
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6399509869103023,-0.47400492578514347
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2449747624498367,-0.4863374216869257
1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17804760493520444,0.48910360681684706
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2449747624498367,-0.05042144409739929
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7143144952598939,-0.4888542575852486
0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.0117685286582598,-0.43700743807979686
1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.029320588236021388,-0.024246350754841113
0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3639563758091832,-0.5188046047752911
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.9374050203086685,-0.47400492578514347
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.9216826884311197,-0.49640476528021726
0,3,0,8,2,11,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.861743429094091,0.7519458402879414
0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.401138129983979,-0.4894421904510968
0,2,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.11940642846316166,0.016023023618325298
1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14607129634488009,1.145663540471827
0,3,0,4,2,7,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.9041306288533582,-0.01870931177853076
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.3013149556180483,-0.4918744606632361
0,3,1,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.5323130871054005,-0.3414522396297103
1,1,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.0117685286582598,0.14488502161245778
0,2,1,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0704097051303028,-0.12491978668775715
1,3,1,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8630415119590769,-0.4601623283443675
1,1,1,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1447732134798942,2.671117778445337
1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5909542635774434,-0.11384570873513637
1,3,1,0,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.41686046186152775,-0.26066180729354516
0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2449747624498367,-0.5028639729296732
0,3,0,2,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8473191800815282,-0.36435544630444866
0,2,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.6399509869103023,-0.41687275089321363
1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3678637385286687,-0.1263453225405672
0,3,1,8,2,11,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.861743429094091,0.7519458402879414
0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.41686046186152775,-0.3866707201133388
1,2,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9216826884311197,-0.3866707201133388
1,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.19376993681275317,-0.3693891181010945
0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10368409658561291,0.3682954836973478
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2449747624498367,-0.45714212526638004
1,3,0,1,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.9041306288533582,-0.4242561406845337
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.2681334451623447,-0.4894421904510968
1,1,1,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2935002301790772,0.40974072380221066
0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.25241111328479593,-0.5477482176060045
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2935002301790772,-0.46720946885967163
1,2,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.11940642846316166,-0.16518916106092355
1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.0861320370078515,-0.5029485386158568
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.7143144952598939,-0.45017955043725955
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.7886780036094854,-0.4894421904510968
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2449747624498367,-0.4894421904510968
1,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.962771805325401,1.0259447039291216
1,2,1,0,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.3424969535119362,-0.12491978668775715
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.25241111328479593,-0.4894421904510968
0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.5655874785607108,-0.4366711888037809
0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.11940642846316166,-0.43700743807979686
0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.3424969535119362,-0.5064721088735089
0,3,1,0,5,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6985921633823451,-0.06199888922968463
0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.19376993681275317,-0.3866707201133388
1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7886780036094854,-0.04438103794142432
0,3,1,1,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.4876949820956455,-0.17626323901354432
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2681334451623447,-0.04438103794142432
0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.17804760493520444,-0.49237782784290063
